Linguagem;Algoritmo;Tamanho;Tempo;Repeticao
C++;HeapSort;100000;0.057609700;14
C++;HeapSort;100000;0.057857500;15
C++;HeapSort;100000;0.057273600;16
C++;HeapSort;100000;0.057511900;17
C++;HeapSort;100000;0.057818400;18
C++;HeapSort;100000;0.057210200;19
C++;HeapSort;100000;0.057473700;20
C++;HeapSort;100000;0.057415900;21
C++;HeapSort;100000;0.057152300;22
C++;HeapSort;100000;0.058223700;23
C++;HeapSort;100000;0.057673300;24
C++;HeapSort;100000;0.057340500;25
C++;HeapSort;100000;0.057181600;26
C++;HeapSort;100000;0.058172700;27
C++;HeapSort;100000;0.057532900;28
C++;HeapSort;100000;0.057227100;29
C++;HeapSort;100000;0.057325100;30
C++;HeapSort;100000;0.059019400;31
C++;HeapSort;100000;0.057559800;32
C++;HeapSort;100000;0.058752200;33
C++;HeapSort;100000;0.057958600;34
C++;HeapSort;100000;0.057364500;35
C++;HeapSort;100000;0.057655300;36
C++;HeapSort;100000;0.056450300;37
C++;HeapSort;100000;0.057587100;38
C++;HeapSort;100000;0.057082400;39
C++;HeapSort;100000;0.057197000;40
C++;HeapSort;100000;0.057624100;41
C++;HeapSort;100000;0.056889000;42
C++;HeapSort;100000;0.057275500;43
C++;HeapSort;100000;0.057187300;44
C++;HeapSort;100000;0.057162100;45
C++;HeapSort;100000;0.057775200;46
C++;HeapSort;100000;0.057596600;47
C++;HeapSort;100000;0.056874200;48
C++;HeapSort;100000;0.057690400;49
C++;HeapSort;100000;0.056848200;50
C++;HeapSort;100000;0.058203300;51
C++;HeapSort;100000;0.057784100;52
C++;HeapSort;100000;0.057101400;53
C++;HeapSort;100000;0.056989800;54
C++;HeapSort;100000;0.057334600;55
C++;HeapSort;100000;0.057355000;56
C++;HeapSort;100000;0.058182100;57
C++;HeapSort;100000;0.057127500;58
C++;HeapSort;100000;0.056973800;59
C++;HeapSort;100000;0.057699000;60
C++;HeapSort;100000;0.057103400;61
C++;HeapSort;100000;0.057494600;62
C++;HeapSort;100000;0.057610500;63
C++;HeapSort;100000;0.056902100;64
C++;HeapSort;100000;0.057760000;65
C++;HeapSort;100000;0.057567300;66
C++;HeapSort;100000;0.057417400;67
C++;HeapSort;100000;0.057102800;68
C++;HeapSort;100000;0.059096200;69
C++;HeapSort;100000;0.057975400;70
C++;HeapSort;100000;0.057310200;71
C++;HeapSort;100000;0.057612500;72
C++;HeapSort;100000;0.057142300;73
C++;HeapSort;100000;0.057328100;74
C++;HeapSort;100000;0.057614900;75
C++;HeapSort;100000;0.057037400;76
C++;HeapSort;100000;0.057291200;77
C++;HeapSort;100000;0.056777400;78
C++;HeapSort;100000;0.057195600;79
C++;HeapSort;100000;0.056656200;80
C++;HeapSort;100000;0.056927800;81
C++;HeapSort;100000;0.057023100;82
C++;HeapSort;100000;0.057406000;83
C++;HeapSort;100000;0.057796700;84
C++;HeapSort;100000;0.057351100;85
C++;HeapSort;100000;0.057917800;86
C++;HeapSort;100000;0.056969500;87
C++;HeapSort;100000;0.057234900;88
C++;HeapSort;100000;0.057891200;89
C++;HeapSort;100000;0.058193700;90
C++;HeapSort;100000;0.057358700;91
C++;HeapSort;100000;0.057843700;92
C++;HeapSort;100000;0.057350600;93
C++;HeapSort;100000;0.057490600;94
C++;HeapSort;100000;0.057693600;95
C++;HeapSort;100000;0.058494100;96
C++;HeapSort;100000;0.056652300;97
C++;HeapSort;100000;0.057631400;98
C++;HeapSort;100000;0.057313000;99
C++;HeapSort;100000;0.056530900;100
C++;HeapSort;1000000;0.747185500;1
C++;HeapSort;1000000;0.749904300;2
C++;HeapSort;1000000;0.758157800;3
C++;HeapSort;1000000;0.750840800;4
C++;HeapSort;1000000;0.750877300;5
C++;HeapSort;1000000;0.749281200;6
C++;HeapSort;1000000;0.754257800;7
C++;HeapSort;1000000;0.747319400;8
C++;HeapSort;1000000;0.747906100;9
C++;HeapSort;1000000;0.751101500;10
C++;HeapSort;1000000;0.748159000;11
C++;HeapSort;1000000;0.749059800;12
C++;HeapSort;1000000;0.748202500;13
C++;HeapSort;1000000;0.757621800;14
C++;HeapSort;1000000;0.746419200;15
C++;HeapSort;1000000;0.747911700;16
C++;HeapSort;1000000;0.756787300;17
C++;HeapSort;1000000;0.747931200;18
C++;HeapSort;1000000;0.748796600;19
C++;HeapSort;1000000;0.748352900;20
C++;HeapSort;1000000;0.751354200;21
C++;HeapSort;1000000;0.750082400;22
C++;HeapSort;1000000;0.749251800;23
C++;HeapSort;1000000;0.743151700;24
C++;HeapSort;1000000;0.750633500;25
C++;HeapSort;1000000;0.747000700;26
C++;HeapSort;1000000;0.754670900;27
C++;HeapSort;1000000;0.747056600;28
C++;HeapSort;1000000;0.756065900;29
C++;HeapSort;1000000;0.749547800;30
C++;HeapSort;1000000;0.752557900;31
C++;HeapSort;1000000;0.749452700;32
C++;HeapSort;1000000;0.749667400;33
C++;HeapSort;1000000;0.751706400;34
C++;HeapSort;1000000;0.749332000;35
C++;HeapSort;1000000;0.749152800;36
C++;HeapSort;1000000;0.751485800;37
C++;HeapSort;1000000;0.752443500;38
C++;HeapSort;1000000;0.747543200;39
C++;HeapSort;1000000;0.750515800;40
C++;HeapSort;1000000;0.746895700;41
C++;HeapSort;1000000;0.750398400;42
C++;HeapSort;1000000;0.748771500;43
C++;HeapSort;1000000;0.748773500;44
C++;HeapSort;1000000;0.760121700;45
C++;HeapSort;1000000;0.751584900;46
C++;HeapSort;1000000;0.754201700;47
C++;HeapSort;1000000;0.749374700;48
C++;HeapSort;1000000;0.748651000;49
C++;HeapSort;1000000;0.750201100;50
C++;HeapSort;1000000;0.749417500;51
C++;HeapSort;1000000;0.754712200;52
C++;HeapSort;1000000;0.751184300;53
C++;HeapSort;1000000;0.755301000;54
C++;HeapSort;1000000;0.753883600;55
C++;HeapSort;1000000;0.748866900;56
C++;HeapSort;1000000;0.759734100;57
C++;HeapSort;1000000;0.748920200;58
C++;HeapSort;1000000;0.752624200;59
C++;HeapSort;1000000;0.752690800;60
C++;HeapSort;1000000;0.749005800;61
C++;HeapSort;1000000;0.754665600;62
C++;HeapSort;1000000;0.753118300;63
C++;HeapSort;1000000;0.751984800;64
C++;HeapSort;1000000;0.745136000;65
C++;HeapSort;1000000;0.750098700;66
C++;HeapSort;1000000;0.751526900;67
C++;HeapSort;1000000;0.747341800;68
C++;HeapSort;1000000;0.752010300;69
C++;HeapSort;1000000;0.745239900;70
C++;HeapSort;1000000;0.751653600;71
C++;HeapSort;1000000;0.749194800;72
C++;HeapSort;1000000;0.748099600;73
C++;HeapSort;1000000;0.747217500;74
C++;HeapSort;1000000;0.750015500;75
C++;HeapSort;1000000;0.757532600;76
C++;HeapSort;1000000;0.753450200;77
C++;HeapSort;1000000;0.752310300;78
C++;HeapSort;1000000;0.752030900;79
C++;HeapSort;1000000;0.752426900;80
C++;HeapSort;1000000;0.748442300;81
C++;HeapSort;1000000;0.753030900;82
C++;HeapSort;1000000;0.759105300;83
C++;HeapSort;1000000;0.750338800;84
C++;HeapSort;1000000;0.749468500;85
C++;HeapSort;1000000;0.746778800;86
C++;HeapSort;1000000;0.748534700;87
C++;HeapSort;1000000;0.748778700;88
C++;HeapSort;1000000;0.747994600;89
C++;HeapSort;1000000;0.745812000;90
C++;HeapSort;1000000;0.750642400;91
C++;HeapSort;1000000;0.753506700;92
C++;HeapSort;1000000;0.753777200;93
C++;HeapSort;1000000;0.747372900;94
C++;HeapSort;1000000;0.749907500;95
C++;HeapSort;1000000;0.746401000;96
C++;HeapSort;1000000;0.761873200;97
C++;HeapSort;1000000;0.749623700;98
C++;HeapSort;1000000;0.750366100;99
C++;HeapSort;1000000;0.750632700;100
